N_POINTS,N_THREADS,EXEC_TIME
10000000,1,0.22321319580078125
10000000,1,0.2114272117614746
10000000,1,0.17954611778259277
10000000,1,0.1821894645690918
10000000,1,0.1809406280517578
10000000,2,0.15514874458312988
10000000,2,0.15972208976745605
10000000,2,0.16153430938720703
10000000,2,0.1957085132598877
10000000,2,0.19819951057434082
10000000,4,0.16043615341186523
10000000,4,0.17751264572143555
10000000,4,0.15789532661437988
10000000,4,0.29786229133605957
10000000,4,0.18070244789123535
10000000,8,0.1697843074798584
10000000,8,0.15369248390197754
10000000,8,0.1523914337158203
10000000,8,0.20572566986083984
10000000,8,0.23302912712097168
10000000,16,0.23326706886291504
10000000,16,0.23700404167175293
10000000,16,0.19322729110717773
10000000,16,0.17609572410583496
10000000,16,0.23268413543701172
100000000,1,0.7181093692779541
100000000,1,0.6155164241790771
100000000,1,0.6088085174560547
100000000,1,0.6256928443908691
100000000,1,0.6241276264190674
100000000,2,0.4187803268432617
100000000,2,0.44617772102355957
100000000,2,0.46488475799560547
100000000,2,0.5447261333465576
100000000,2,0.4611074924468994
100000000,4,0.33232736587524414
100000000,4,0.420518159866333
100000000,4,0.405029296875
100000000,4,0.3608381748199463
100000000,4,0.3808562755584717
100000000,8,0.3270561695098877
100000000,8,0.34358835220336914
100000000,8,0.3503458499908447
100000000,8,0.5516254901885986
100000000,8,0.3568875789642334
100000000,16,0.35797834396362305
100000000,16,0.40750789642333984
100000000,16,0.4436991214752197
100000000,16,0.3594238758087158
100000000,16,0.37626099586486816
1000000000,1,5.242685794830322
1000000000,1,4.879285573959351
1000000000,1,5.010290622711182
1000000000,1,5.1827616691589355
1000000000,1,5.16023588180542
1000000000,2,3.1551642417907715
1000000000,2,3.152101993560791
1000000000,2,3.1676836013793945
1000000000,2,3.0369858741760254
1000000000,2,3.0723350048065186
1000000000,4,2.24208402633667
1000000000,4,2.136366605758667
1000000000,4,2.1376428604125977
1000000000,4,2.180475950241089
1000000000,4,2.0023458003997803
1000000000,8,1.899167776107788
1000000000,8,2.4067471027374268
1000000000,8,2.4051496982574463
1000000000,8,1.9121441841125488
1000000000,8,1.8216922283172607
1000000000,16,2.3255136013031006
1000000000,16,2.294299602508545
1000000000,16,2.2607123851776123
1000000000,16,2.2914841175079346
1000000000,16,2.217503070831299
10000000000,1,48.23808145523071
10000000000,1,49.791550636291504
10000000000,1,55.0300190448761
10000000000,1,55.08830142021179
10000000000,1,52.4878134727478
10000000000,2,30.874953508377075
10000000000,2,30.94530439376831
10000000000,2,30.31077003479004
10000000000,2,29.45498561859131
10000000000,2,30.144665479660034
10000000000,4,19.846954822540283
10000000000,4,19.684232234954834
10000000000,4,18.85987877845764
10000000000,4,17.89136838912964
10000000000,4,17.99971055984497
10000000000,8,18.4547758102417
10000000000,8,19.714017629623413
10000000000,8,19.148511171340942
10000000000,8,17.059078454971313
10000000000,8,16.99970269203186
10000000000,16,20.537670373916626
10000000000,16,21.47106409072876
10000000000,16,20.91319513320923
10000000000,16,20.22381615638733
10000000000,16,19.972115993499756
